Date,High,Low,Open,Close,Volume,Adj Close,BOL_Upp,BOL_Mid,BOL_Low,DEMA_14,DEMA_30,EMA_14,EMA_30,HT_TRENDLINE,KAMA_14,KAMA_30,MA_5,MA_20,MAMA,FAMA,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA_Fast,SMA_Slow,T3,TEMA_f,TEMA_s,TRIMA_f,TRIMA_s,WMA_f,WMA_s,ADX_f,ADXR,APO,aroondown,aroonup,AROONOSC,BOP,CCI,CMO,DX,macd1,macdsignal1,macdhist1,macdext,macdsignalext,macdhistext,macd,macdsignal,macdhist,MFI,MINUS_DI,MINUS_DM,MOM,PlUS_DI_Faster,PlUS_DI_Fast,PLUS_DM,PPO,ROC,ROCP,ROCR100,RSI,slowk,slowd,fastk,fastd,fastkk,fastdd,TRIX,ULTOSC,WILLR,AD,ADOSC,OBV,HT_DCPERIOD,HT_DCPHASE,inphase,quadrature,sine,leadsine,HT_TRENDMODE,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,ATR,NATR,TRANGE,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,BETA,CORREL,LINEARREG_7,LINEARREG_14,LINEARREG_ANGLE_7,LINEARREG_ANGLE_14,LINEARREG_INTERCEPT_7,LINEARREG_INTERCEPT_14,LINEARREG_SLOPE_7,LINEARREG_SLOPE_14,STDDEV,TSF,VAR,ClosingPctChange
9/12/2018,289.7999878,288.230011,289.0599976,289.1199951,59810800,274.7801819,289.5818507,288.4059998,287.2301488,289.4474505,290.0807923,288.4988562,286.6075312,287.8866955,287.6462743,285.4284665,289.3883336,286.7339303,289.127478,287.0985223,288.6350098,288.5849915,291.0763397,279.8585526,289.3883336,286.7339303,288.7452736,288.9031247,290.1151221,289.3469049,286.8167172,289.0070503,287.8889422,14.41466343,12.52515675,2.453332559,7.142857143,35.71428571,28.57142857,0.03821557,10.25158995,20.79244433,2.890188261,1.634046529,1.941522906,-0.307476377,2.453332559,2.510542258,-0.0572097,1.561977907,1.852124721,-0.290146814,46.26132057,19.5384913,5.254763895,-1.190002441,20.70150289,19.63445577,5.567549115,0.855013348,-0.275944493,-0.002759445,99.72405551,60.0692017,65.85705559,47.43158459,77.99373846,65.85705559,100,64.99837916,0.088546302,58.80375008,-41.52133329,5311922554,25796388.12,2062700900,18.88065342,232.7476851,-1.278160087,-2.409539489,-0.795977546,-0.990871345,1,289.0524979,289.0149994,289.049998,289.0674973,1.921029994,0.66444038,1.569976807,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.51562399,0.953657451,288.4717821,289.1108529,-4.268859118,1.00220807,288.919645,288.8834359,-0.074643816,0.017493615,0.587925493,289.1283465,0.345656386,0.003297403
9/13/2018,291.0400085,290,290.3200073,290.8299866,51034200,276.4053345,291.1522745,288.9399963,286.7277182,289.9636091,290.4035817,288.8574916,286.8987351,288.1508939,287.705263,285.6993197,289.4758326,286.9921439,289.2126034,287.1513743,289.4950104,289.0599976,286.7099915,280.0961814,289.4758326,286.9921439,288.942278,289.6363146,290.4649511,289.1388092,287.142479,289.2288431,288.1714288,14.35338418,12.69461135,2.338908464,0,28.57142857,28.57142857,0.490360633,98.74010659,31.07304956,13.55675396,1.698965165,1.893011358,-0.194046192,2.338908464,2.535221393,-0.196312929,1.621856974,1.806071171,-0.184214197,52.28443942,18.14357058,4.879423616,1.019989014,23.83442402,23.4043933,6.409887787,0.814562067,-0.22300823,-0.002230082,99.77699177,66.27517732,84.33536323,65.76248075,95.14962717,84.33536323,100,92.53305861,0.088737137,61.73354966,-16.97772666,5342344802,33291134.59,2113735100,19.28149953,240.7922661,-1.833904598,-0.830549946,-0.872856217,-0.962254738,1,290.5475006,290.5200043,290.6233317,290.6749954,1.920957382,0.660508706,1.920013428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0.819592397,0.954531452,289.7810614,289.1239929,17.39116733,-2.054274276,287.9017912,289.5902928,0.313211714,-0.035869221,1.106139068,289.0881237,1.223543638,0.000242198
9/14/2018,291.269989,290,291.0599976,290.8800049,55079900,276.4528198,291.7748213,289.5959961,287.4171709,290.3678788,290.6920729,289.1686475,287.1733054,288.3590322,287.7594586,285.9218978,289.5558319,287.2150007,289.2959735,287.2049893,289.5400085,289.2249908,286.7965918,280.3290576,289.5558319,287.2150007,289.3478047,290.1697259,290.7621708,289.0133325,287.4738598,289.4448696,288.4395572,14.42903407,13.38377256,2.210445697,0,21.42857143,21.42857143,-0.141727742,94.74814718,31.35371495,15.41248257,1.734455983,1.861300283,-0.1268443,2.210445697,2.496431747,-0.28598605,1.654442373,1.775745412,-0.121303038,52.18560931,17.2655219,4.530893358,1.850006104,23.55733808,23.10219985,6.182019128,0.769264378,0.199799213,0.001997992,100.1997992,66.44160551,88.01759329,79.40333737,90.90941426,88.01759329,100,100,0.088932489,61.73995665,-17.09712843,5363597185,40092822.59,2168815000,19.59848245,241.7115448,-1.924279474,0.878205708,-0.880572862,-0.957764574,1,290.8024979,290.6349945,290.7166646,290.7574997,1.874459641,0.644409932,1.269989014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-0.413344965,0.965111076,290.7814222,289.2517099,29.18640551,-3.048314217,287.4300036,289.9440037,0.558569772,-0.053253375,1.089412605,289.1984565,1.186819823,0.00591447
9/17/2018,290.8599854,289.0299988,290.8200073,289.3399963,68244000,274.9891968,291.5063139,289.8439941,288.1816744,290.2320488,290.7379479,289.1950089,287.3227323,288.5586096,287.8306901,285.997397,289.3774974,287.3492868,289.2981746,287.257319,289.5400085,289.2249908,286.9755277,280.5572762,289.3774974,287.3492868,289.632591,289.9271421,290.706801,288.9711892,287.7894787,289.4116641,288.5861086,13.7668512,13.75249779,1.867880797,57.14285714,14.28571429,-42.85714286,-0.808755107,19.05693216,15.7287242,5.158473871,1.619646614,1.812969549,-0.193322935,1.867880797,2.402193227,-0.53431243,1.545949526,1.729786235,-0.183836709,44.6945843,19.74697919,5.177259339,1.179992676,21.8950736,21.18136255,5.740446333,0.649675937,-0.334126013,-0.00334126,99.66587399,56.9946107,80.35687891,84.23661181,55.01159532,80.35687891,0,66.66666667,0.088956348,57.5655061,-47.71360793,5318474091,24873181.05,2100571000,19.75155904,248.6950719,-1.323693636,3.077947911,-0.93165998,-0.915697162,0,290.0124969,289.9449921,289.7433268,289.6424942,1.87271296,0.647236118,1.850006104,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143967733,0.960029189,290.619994,289.2114232,24.15958534,-3.126168172,287.9285725,289.9214329,0.448570251,-0.054616136,0.831159886,289.156807,0.690826757,0.000171985
9/18/2018,291.5799866,289.5499878,289.5799866,290.9100037,61930400,276.4813843,291.8329407,290.2159973,288.599054,290.5596033,290.9801499,289.4588542,287.5701304,288.7878146,287.8645341,286.1569055,289.428332,287.5439301,290.1040892,287.9690115,289.5400085,289.2249908,287.1473061,280.7809305,289.428332,287.5439301,289.9365532,290.3555131,290.9463134,289.0883317,288.0898118,289.6474343,288.8316753,13.60118708,14.54612875,1.620638529,50,7.142857143,-42.85714286,0.655181226,80.5007639,25.46317649,11.44755356,1.636481492,1.777671938,-0.141190445,1.620638529,2.282527435,-0.661888905,1.561005642,1.696030116,-0.135024474,45.67575188,18.08316087,4.8074551,3.309997559,22.75853599,22.2660934,6.050415673,0.563097709,0.379561131,0.003795611,100.3795611,62.86660149,75.30712466,81.22719895,80.00036439,75.30712466,62.30053153,54.10017718,0.088965873,60.40820286,-16.50073109,5339525344,23083891.62,2162501400,19.68761016,255.2939058,0.13755333,3.657311834,-0.967240757,-0.863449209,0,290.4049911,290.5649872,290.6799927,290.7374954,1.898947051,0.652761001,2.239990234,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-0.012791744,0.958588554,290.9010707,289.6074262,21.03891705,-0.261931577,288.5932094,289.666857,0.384643555,-0.0045716,0.808471669,289.6028546,0.653626439,-0.005294309
9/19/2018,291.6900024,290.8299866,290.9700012,291.2200012,49080600,276.776001,291.9605151,290.6359985,289.311482,290.8904647,291.2310469,289.7297999,287.8218456,289.0842696,287.9150909,286.3502565,289.5041656,287.7635727,290.1598848,288.0237833,289.4100037,289.1999969,287.413267,281.0001117,289.5041656,287.7635727,290.2821714,290.7684709,291.1987822,289.3095216,288.3676685,289.9230757,289.0851974,13.51563,15.22143444,1.345703125,42.85714286,0,-42.85714286,0.29069231,117.9215658,27.25009867,12.40338797,1.655751,1.75328775,-0.09753675,1.345703125,2.138445906,-0.792742781,1.578532016,1.672530496,-0.09399848,44.87420345,17.47439214,4.46406545,3.119995117,22.42302337,21.88906001,5.728258994,0.467001078,0.75770766,0.007577077,100.7577077,63.92752383,72.4475884,76.03719732,82.3308055,72.4475884,73.73684024,45.34579059,0.088968486,60.95800737,-9.437754696,5334960557,18800941.86,2211582000,19.44756456,290.3497812,1.081138106,2.58936482,-0.937587147,-0.417077562,0,291.1774979,291.2599945,291.2466634,291.2399979,1.824737681,0.626583914,0.860015869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,0,0,0,0,0,0,0,0,0,0,0.035178762,0.960306869,291.1142894,290.2777143,17.07409157,5.790392942,289.2714179,288.9594247,0.307145255,0.101406894,0.662258273,290.3791212,0.43858602,0.005426168
9/20/2018,293.9400024,291.2399902,292.6400146,293.5799866,100360600,279.0189819,293.9150811,291.1859985,288.456916,291.8054451,291.7627688,290.3221363,288.2189588,289.4441452,288.3157504,286.9285914,289.8183314,288.1357149,290.3308898,288.081461,290.5899963,290.3249969,287.7554058,281.2149093,289.8183314,288.1357149,290.895191,291.9752259,291.8580546,289.6669021,288.6306205,290.5501251,289.4863294,14.63796533,16.32065517,1.287561466,35.71428571,100,64.28571429,0.348136176,187.6289172,39.20022388,29.22832464,1.840240175,1.770678235,0.06956194,1.287561466,2.005040943,-0.717479478,1.751552544,1.688334906,0.063217639,54.33649416,15.67683133,4.145203633,4.529998779,28.62572686,29.23346113,7.569097637,0.446247541,1.880893546,0.018808935,101.8808935,70.84530722,84.99962553,77.58477953,92.66770671,84.99962553,100,78.67912392,0.089166699,63.57645198,-4.979465036,5408557272,38756785.98,2311942600,19.09717503,96.05071559,1.902902632,1.805906532,0.994428982,0.628632251,0,292.8499985,292.5899963,292.9199931,293.0849915,1.888685077,0.643328961,2.720001221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170517902,0.963345568,292.3603537,291.3937099,26.8752444,13.33605787,289.3196389,288.3120004,0.506785801,0.237054578,1.364541264,291.6307645,1.86197286,0.001065613
9/21/2018,293.2200012,291.8099976,293.0899963,291.9899902,105479700,278.7640076,294.1816173,291.4079956,288.634374,292.0509537,292.0205745,290.5787292,288.4790299,289.7690443,288.4809831,287.2920554,290.0649974,288.4889287,290.4138449,288.1397706,290.5899963,290.3249969,288.3738655,281.4694111,290.0649974,288.4889287,291.4588902,292.1852354,292.1071795,290.0683303,288.8675725,290.8842265,289.7521415,15.68013386,17.11105261,1.141535441,28.57142857,92.85714286,64.28571429,-0.780144146,124.5285245,24.37672685,29.22832464,1.836974263,1.783937441,0.053036823,1.141535441,1.861942237,-0.720406796,1.748635243,1.700394973,0.04824027,51.96861426,14.62269882,3.849117659,2.869995117,26.70089214,26.92572884,7.028447806,0.3950996,1.526420041,0.0152642,101.52642,62.09323896,78.42780853,78.62500749,60.28491339,78.42780853,36.84469577,70.19384534,0.089344938,58.75218604,-26.97108221,5330007393,18404053.04,2206462900,18.69173184,111.74249,2.338155967,-0.917570038,0.928858116,0.394864284,0,292.5274963,292.5149994,292.3399963,292.2524948,1.880206786,0.643928508,1.769989014,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.126810455,0.962608797,292.4028506,292.008565,21.0210176,17.3898366,290.0971407,287.9371443,0.384284973,0.31318621,1.386810827,292.3217512,1.923244269,0.008103789
9/24/2018,291.5,290.3699951,291.3399963,291.019989,53409600,277.8379822,293.7290734,291.7439941,289.7589149,291.9497859,292.1147217,290.6466154,288.6542685,289.9934546,288.5886313,287.4648048,290.3033295,288.7432142,290.4441521,288.1973801,290.5899963,290.3249969,288.9304792,281.718823,290.3033295,288.7432142,291.7584084,291.9203632,292.1198552,290.4302346,289.0711911,291.0311483,289.9266974,15.49609496,16.98309616,1.112175575,21.42857143,85.71428571,64.28571429,-0.283191099,47.4826017,16.24389609,13.10358936,1.736102306,1.774370414,-0.038268108,1.112175575,1.70868685,-0.596511276,1.653919277,1.691099834,-0.037180557,52.19069576,19.2389366,5.014183125,0.190002441,25.04122747,24.95849797,6.52641582,0.384581464,1.013531013,0.01013531,101.013531,57.37593258,62.14590993,75.19111467,33.4851097,62.14590993,0,45.61489859,0.089386968,53.90114354,-40.38739959,5338041623,10961185.23,2153053300,18.25190012,129.0633095,0.901542953,-1.624210079,0.776450113,0.103429493,0,291.0574951,290.9349976,290.963328,290.9774933,1.861620239,0.6396881,1.619995117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291617975,0.960468454,292.1760592,292.2545628,16.6803248,18.66164721,290.3782185,287.8640023,0.299640111,0.337735421,0.992539612,292.5922982,0.985134882,-0.005415888
9/25/2018,291.6499939,290.480011,291.5299988,290.75,44370000,277.5802307,293.7541567,291.7119934,289.6698302,291.7786618,292.1551684,290.6625207,288.7988017,290.0886261,288.6971216,287.7001422,290.565829,289.0635714,290.597076,288.7973041,290.5899963,290.3249969,289.4314315,281.9632466,290.565829,289.0635714,291.793462,291.59551,292.0630397,290.7609485,289.2548574,291.0998668,290.0650964,15.41087927,16.6055734,1.155828818,14.28571429,78.57142857,64.28571429,-0.666675361,40.97591093,14.00928814,14.30307529,1.615749344,1.7426462,-0.126896856,1.155828818,1.564519768,-0.40869095,1.540593081,1.660998483,-0.120405403,53.81212922,18.35173522,4.656027187,-0.130004883,24.47765518,24.29781271,6.210237158,0.399374181,0.588137789,0.005881378,100.5881378,56.08222135,34.80479857,58.45950568,10.64437264,34.80479857,0,12.28156526,0.089266618,50.8382433,-44.1216818,5314149551,-682118.816,2108683300,17.76474379,146.9717662,0.706046936,0.270732277,0.545052243,-0.207429661,0,291.1025009,291.0650024,290.9600016,290.9075012,1.812217572,0.623290653,1.16998291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0.585259159,0.960772038,291.8178493,292.2851353,10.5602824,17.92835338,290.6992841,288.0791443,0.186427525,0.323537772,1.021081623,292.6086731,1.042607682,-0.003322036
9/26/2018,292.2399902,289.4100037,290.9100037,289.8800049,79739700,276.7496338,293.9687588,291.4439941,288.9192294,291.3846948,292.0676838,290.5421336,288.8733674,290.1009674,288.7244298,287.7905882,290.7141622,289.2714288,290.2385405,289.1576132,290.5899963,290.3249969,293.9400024,282.2027817,290.7141622,289.2714288,291.5615317,290.9982294,291.8310344,291.0257103,289.4121903,290.9943554,290.1214022,14.54895521,15.76781949,1.142239302,7.142857143,71.42857143,64.28571429,-0.363958893,11.58245821,6.879432633,3.343942408,1.433641294,1.680845219,-0.247203924,1.142239302,1.431556528,-0.289317226,1.368909053,1.602580597,-0.233671544,52.95673703,20.43843628,5.393461141,0.540008545,21.85262501,21.24631476,5.76664879,0.394457892,0.262870012,0.0026287,100.26287,51.96347488,18.16826267,38.37299039,10.37530568,18.16826267,0,-2.34E-13,0.088907334,48.13119534,-56.154791,5260896023,-22327582.04,2028943600,17.27930381,177.687367,1.17204081,0.814276639,0.040352101,-0.677997615,0,290.6100006,290.8249969,290.5099996,290.3525009,1.884915358,0.650239867,2.829986572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569572861,0.954203797,290.6296398,291.9185669,-13.24393441,13.94137732,292.0417818,288.6914272,-0.235357012,0.248241517,1.262382352,292.1668084,1.593609203,-0.000927734
9/27/2018,291.9100037,290.1000061,290.4100037,290.6900024,59249500,277.5228882,292.2235493,290.8659973,289.5084453,291.2970682,292.0893161,290.5648827,288.9986526,290.1103863,288.7663256,287.9067677,290.8508301,289.4725004,290.2611136,289.1852007,290.8399963,290.4600067,293.8494025,282.4375261,290.8508301,289.4725004,291.2849396,290.8766644,291.772483,291.2109484,289.5647137,290.9906385,290.2192348,13.74859715,15.09054461,1.111599262,0,64.28571429,64.28571429,0.154695667,25.98892158,12.37389949,3.343942408,1.339241445,1.612524464,-0.273283019,1.111599262,1.309462479,-0.197863217,1.279272076,1.537918893,-0.258646817,60.43089106,18.87477609,5.008213916,-0.220001221,20.18077109,19.34515714,5.354745305,0.383655075,-0.048132633,-0.000481326,99.95186737,55.29791618,18.20515611,23.72607245,33.59579001,18.20515611,31.40180869,10.46726956,0.088410039,44.86405532,-46.69545963,5240273081,-35714609.2,2088193100,16.92873892,198.2485857,1.888699383,0.342593446,-0.313140363,-0.892967832,0,290.777504,291.0050049,290.9000041,290.8475037,1.89527846,0.651992997,2.029998779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-0.066994877,0.945604381,290.208216,291.631141,-20.07004683,9.651728712,292.4003481,289.4202811,-0.365355355,0.170066146,0.678775983,291.8012072,0.460736835,-0.002992245
9/28/2018,291.2799988,289.9500122,289.9899902,290.7200012,70091400,277.5515747,291.3809284,290.6119995,289.8430706,291.2284816,292.1054072,290.5887471,289.1173663,290.1543441,288.80699,288.0073553,290.9841639,289.6528571,290.2840579,289.2126721,291.3149872,290.4600067,293.7606145,282.6675756,290.9841639,289.6528571,291.0531551,290.7945275,291.7148794,291.2764246,289.7176179,290.970511,290.3052694,12.89211164,14.09663658,1.069933573,7.142857143,57.14285714,50,0.548885982,-4.741208564,12.57962926,1.757799951,1.252412503,1.540502072,-0.288089569,1.069933573,1.220801677,-0.150868103,1.196653101,1.469665735,-0.273012634,53.60381388,18.48569826,4.800478247,-0.5,19.14720949,18.18230752,4.972263497,0.369051761,-0.055006759,-0.000550068,99.94499324,55.42293386,30.0869939,22.1534709,46.28988602,30.0869939,60.8705096,30.75743943,0.087784516,46.02996456,-46.26444215,5251339806,-34423107.11,2158284500,16.70064335,216.3035387,1.808658013,-2.335625277,-0.592062954,-0.988503227,0,290.4850006,290.6150055,290.6500041,290.6675034,1.854900468,0.638036757,1.329986572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458856808,0.932401973,289.9128625,291.3345721,-23.74935009,5.463662509,292.5528445,290.0911351,-0.439996992,0.095648998,0.384464441,291.4302211,0.147812906,0.002794251
10/1/2018,292.9299927,290.980011,292.1099854,291.730011,62078900,278.5158691,291.9276248,290.7540039,289.580383,291.4542069,292.2472738,290.7643261,289.2975487,290.2748804,288.8437475,288.1498567,291.059166,289.8453576,291.0070345,289.6612627,291.3499908,291.0850067,293.6736023,282.8930242,291.059166,289.8453576,291.0052146,291.1294464,291.8480056,291.2295205,289.8717128,291.0852567,290.4485214,13.17641623,13.79553983,0.916473976,0,50,50,-0.194860479,93.96827971,19.43770333,16.87237589,1.250682203,1.482538098,-0.231855895,0.916473976,1.142561171,-0.226087195,1.193982317,1.414529051,-0.220546735,54.21719913,16.93374169,4.457586944,-1.849975586,23.80780932,23.73172809,6.267095715,0.315870088,0.826022907,0.008260229,100.8260229,59.57534644,48.59839357,32.29684786,65.90950469,48.59839357,100,64.09077276,0.087133815,40.02182912,-38.70393629,5237014354,-35323490.21,2220363400,16.5459978,230.4183614,-0.046846141,-3.122664826,-0.770717476,-0.995531755,0,291.9375,291.9550018,291.8800049,291.8425064,1.88026411,0.644522003,2.209991455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0.873502006,0.923819812,290.8142951,291.3585746,-2.943864484,3.997951716,291.1228474,290.449993,-0.051425389,0.069890888,0.586810449,291.4284655,0.344346503,0.000103199
10/2/2018,292.3599854,291.1400146,291.5599976,291.5599976,47258200,278.3534851,292.2546962,290.9160034,289.5773106,291.5740609,292.3451456,290.8867371,289.4535796,290.4561157,288.8709759,288.280394,291.115832,290.0378571,291.0346826,289.6955982,291.4599915,291.4850006,293.5883303,283.1139637,291.115832,290.0378571,291.0773708,291.2970999,291.9192651,291.1678547,290.024522,291.1623077,290.5667724,13.44041335,13.89689877,0.817371271,0,42.85714286,42.85714286,0,58.72907118,17.76298921,16.87237589,1.221511441,1.430332767,-0.208821326,0.817371271,1.083857631,-0.266486361,1.165699104,1.364763062,-0.199063957,48.39421324,16.12875617,4.139187877,-0.429992676,22.67604871,22.4059338,5.819446021,0.281562385,0.223434701,0.002234347,100.2234347,58.57342006,57.75965114,45.48167954,61.0795627,57.75965114,86.66445276,82.51165412,0.086430159,41.54239465,-48.47256838,5222294044,-37164337.32,2173105200,16.55599756,241.242091,-0.895059876,-1.823258599,-0.876660352,-0.960088472,1,291.6549988,291.75,291.6866659,291.6549988,1.833100295,0.628721467,1.219970703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.007740619,0.914776999,291.3807199,291.2722883,8.970612758,1.707072982,290.4335676,290.8848511,0.157858712,0.029802863,0.669346404,291.3020912,0.448024608,0.003474167
10/3/2018,293.2099915,291.3200073,292.7399902,291.7200012,64694600,278.5062561,292.2373653,291.2840027,290.3306401,291.7049855,292.4475575,291.0149316,289.6098846,290.6631156,288.9920286,288.4321999,291.3141658,290.2496425,291.0689485,289.729932,291.4599915,291.4850006,293.5047638,283.3304845,291.3141658,290.2496425,291.2198064,291.472944,292.0008717,291.1259511,290.1675219,291.2552568,290.6827823,14.18539666,14.30721536,0.941089532,14.28571429,35.71428571,21.42857143,-0.539681258,83.39864367,18.91529976,23.87017974,1.197500322,1.383766278,-0.186265956,0.941089532,1.04536075,-0.104271218,1.142347588,1.320279967,-0.177932379,49.17587619,14.94357919,3.8435316,0.700012207,24.31456995,24.352911,6.253777409,0.324096691,0.171691504,0.001716915,100.1716915,59.27657143,60.42785151,55.59529874,54.29448714,60.42785151,92.60450054,93.0896511,0.085683126,38.45697374,-45.21384043,5184983214,-46410462.82,2237799800,16.78367309,249.9706197,-1.510783103,-0.398901959,-0.939517115,-0.90652438,0,292.2474976,292.2649994,292.0833333,291.9925003,1.837163426,0.629769443,1.889984131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.261731495,0.905021282,291.7903595,291.401716,14.63169775,2.286859196,290.2239314,290.8825684,0.261071341,0.039934431,0.476681285,291.4416504,0.227225048,-0.000582777
